Product_ID,Product_Name,Forecasted_Qty,Material_ID,Material_Name,Material_Required_Qty,Create_Datetime
P0101,Iced Tea - Peach Mini Lite,500,M042,Acetic Acid,100,13-06-25 19:14:47
P0101,Iced Tea - Peach Mini Lite,500,M037,Caramel Color,500,20-06-25 19:14:47
P0101,Iced Tea - Peach Mini Lite,500,M024,Ascorbic Acid,200,03-06-25 19:14:47
P0102,Energy Drink - Citrus Mini Family Pack,500,M037,Caramel Color,500,13-06-25 19:14:47
P0102,Energy Drink - Citrus Mini Family Pack,500,M024,Ascorbic Acid,100,08-06-25 19:14:47
P0102,Energy Drink - Citrus Mini Family Pack,500,M020,Natural Flavors,2000,05-06-25 19:14:47
P0103,Orange Soft Drink Max Family Pack,2000,M020,Natural Flavors,100,26-05-25 19:14:47
P0103,Orange Soft Drink Max Family Pack,2000,M037,Caramel Color,500,03-06-25 19:14:47
P0103,Orange Soft Drink Max Family Pack,2000,M003,Citric Acid,200,17-06-25 19:14:47
P0104,Tomato Flavored Chips Pro XL Family Pack,5000,M008,Sunflower Oil,100,30-05-25 19:14:47
P0104,Tomato Flavored Chips Pro XL Family Pack,5000,M013,Onion Powder,200,30-05-25 19:14:47
P0104,Tomato Flavored Chips Pro XL Family Pack,5000,M019,Paprika Extract,500,26-05-25 19:14:47
P0105,Roasted Almonds Family Pack,100,M015,Maltodextrin,100,31-05-25 19:14:47
P0105,Roasted Almonds Family Pack,100,M002,Salt,2000,28-05-25 19:14:47
P0105,Roasted Almonds Family Pack,100,M007,Vegetable Oil,2000,03-06-25 19:14:47
P0106,Salted Peanuts Max Family Pack,500,M002,Salt,1000,28-05-25 19:14:47
P0106,Salted Peanuts Max Family Pack,500,M019,Paprika Extract,200,26-05-25 19:14:47
P0106,Salted Peanuts Max Family Pack,500,M015,Maltodextrin,200,29-05-25 19:14:47
P0107,Sweet Corn Puffs XL Mini Lite XL,100,M015,Maltodextrin,100,21-06-25 19:14:47
P0107,Sweet Corn Puffs XL Mini Lite XL,100,M020,Natural Flavors,100,16-06-25 19:14:47
P0107,Sweet Corn Puffs XL Mini Lite XL,100,M009,Palm Oil,100,02-06-25 19:14:47
P0108,Iced Tea - Peach Mini Lite Pro,500,M020,Natural Flavors,200,21-06-25 19:14:47
P0108,Iced Tea - Peach Mini Lite Pro,500,M037,Caramel Color,500,22-06-25 19:14:47
P0108,Iced Tea - Peach Mini Lite Pro,500,M033,Vanillin,500,12-06-25 19:14:47
P0109,Barbecue Corn Chips Pro,2000,M008,Sunflower Oil,200,18-06-25 19:14:47
P0109,Barbecue Corn Chips Pro,2000,M020,Natural Flavors,500,06-06-25 19:14:47
P0109,Barbecue Corn Chips Pro,2000,M014,Garlic Powder,1000,30-05-25 19:14:47
P0110,Masala Potato Chips Mini Family Pack Pro Max Family Pack,2000,M002,Salt,200,07-06-25 19:14:47
P0110,Masala Potato Chips Mini Family Pack Pro Max Family Pack,2000,M011,Cheddar Cheese,2000,26-05-25 19:14:47
P0110,Masala Potato Chips Mini Family Pack Pro Max Family Pack,2000,M008,Sunflower Oil,100,18-06-25 19:14:47
P0111,Chocolate Milk Drink Mini Max Max XL,100,M042,Acetic Acid,200,31-05-25 19:14:47
P0111,Chocolate Milk Drink Mini Max Max XL,100,M003,Citric Acid,1000,17-06-25 19:14:47
P0111,Chocolate Milk Drink Mini Max Max XL,100,M033,Vanillin,500,07-06-25 19:14:47
P0112,Orange Soft Drink Max Mini,1000,M033,Vanillin,200,13-06-25 19:14:47
P0112,Orange Soft Drink Max Mini,1000,M003,Citric Acid,100,28-05-25 19:14:47
P0112,Orange Soft Drink Max Mini,1000,M042,Acetic Acid,500,05-06-25 19:14:47
P0113,Sweet Corn Puffs XL Mini Lite Family Pack,200,M020,Natural Flavors,500,18-06-25 19:14:47
P0113,Sweet Corn Puffs XL Mini Lite Family Pack,200,M003,Citric Acid,200,28-05-25 19:14:47
P0113,Sweet Corn Puffs XL Mini Lite Family Pack,200,M006,Corn,100,07-06-25 19:14:47
P0114,Mint Flavored Soda Max,100,M037,Caramel Color,2000,30-05-25 19:14:47
P0114,Mint Flavored Soda Max,100,M024,Ascorbic Acid,2000,25-05-25 19:14:47
P0114,Mint Flavored Soda Max,100,M042,Acetic Acid,200,07-06-25 19:14:47
P0115,Cheese Crackers Max Max,5000,M026,Cocoa Powder,500,21-06-25 19:14:47
P0115,Cheese Crackers Max Max,5000,M027,Milk Solids,1000,25-05-25 19:14:47
P0115,Cheese Crackers Max Max,5000,M002,Salt,1000,19-06-25 19:14:47
P0116,Sweet Corn Puffs XL Mini Lite Family Pack Pro,1000,M020,Natural Flavors,1000,24-05-25 19:14:47
P0116,Sweet Corn Puffs XL Mini Lite Family Pack Pro,1000,M002,Salt,500,01-06-25 19:14:47
P0116,Sweet Corn Puffs XL Mini Lite Family Pack Pro,1000,M009,Palm Oil,2000,06-06-25 19:14:47
P0117,Sweet Corn Puffs XL Mini Lite XL Pro,500,M003,Citric Acid,2000,18-06-25 19:14:47
P0117,Sweet Corn Puffs XL Mini Lite XL Pro,500,M020,Natural Flavors,500,03-06-25 19:14:47
P0117,Sweet Corn Puffs XL Mini Lite XL Pro,500,M006,Corn,500,05-06-25 19:14:47
P0118,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack,200,M024,Ascorbic Acid,500,05-06-25 19:14:47
P0118,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack,200,M001,Sugar,200,01-06-25 19:14:47
P0118,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack,200,M042,Acetic Acid,200,21-06-25 19:14:47
P0119,Spicy Tortilla Chips Lite Pro,2000,M005,Potatoes,500,31-05-25 19:14:47
P0119,Spicy Tortilla Chips Lite Pro,2000,M011,Cheddar Cheese,500,19-06-25 19:14:47
P0119,Spicy Tortilla Chips Lite Pro,2000,M020,Natural Flavors,500,09-06-25 19:14:47
P0120,Cheese Crackers Max Max Family Pack,200,M025,Soy Lecithin,2000,07-06-25 19:14:47
P0120,Cheese Crackers Max Max Family Pack,200,M026,Cocoa Powder,500,06-06-25 19:14:47
P0120,Cheese Crackers Max Max Family Pack,200,M002,Salt,2000,22-06-25 19:14:47
P0121,Coffee Can Drink Max Mini,200,M037,Caramel Color,500,09-06-25 19:14:47
P0121,Coffee Can Drink Max Mini,200,M033,Vanillin,100,21-06-25 19:14:47
P0121,Coffee Can Drink Max Mini,200,M020,Natural Flavors,200,25-05-25 19:14:47
P0122,Barbecue Corn Chips Family Pack,5000,M002,Salt,500,10-06-25 19:14:47
P0122,Barbecue Corn Chips Family Pack,5000,M013,Onion Powder,1000,14-06-25 19:14:47
P0122,Barbecue Corn Chips Family Pack,5000,M019,Paprika Extract,100,19-06-25 19:14:47
P0123,Masala Potato Chips Mini Family Pack Pro Max Family Pack Pro,5000,M007,Vegetable Oil,100,19-06-25 19:14:47
P0123,Masala Potato Chips Mini Family Pack Pro Max Family Pack Pro,5000,M005,Potatoes,100,07-06-25 19:14:47
P0123,Masala Potato Chips Mini Family Pack Pro Max Family Pack Pro,5000,M011,Cheddar Cheese,1000,14-06-25 19:14:47
P0124,Tomato Flavored Chips Pro Max,1000,M019,Paprika Extract,1000,07-06-25 19:14:47
P0124,Tomato Flavored Chips Pro Max,1000,M002,Salt,100,18-06-25 19:14:47
P0124,Tomato Flavored Chips Pro Max,1000,M008,Sunflower Oil,200,26-05-25 19:14:47
P0125,Chocolate Milk Drink Pro Max,2000,M037,Caramel Color,200,26-05-25 19:14:47
P0125,Chocolate Milk Drink Pro Max,2000,M024,Ascorbic Acid,1000,26-05-25 19:14:47
P0125,Chocolate Milk Drink Pro Max,2000,M020,Natural Flavors,500,27-05-25 19:14:47
P0126,Sweet Corn Puffs XL Mini Lite XL Pro Pro,100,M003,Citric Acid,100,31-05-25 19:14:47
P0126,Sweet Corn Puffs XL Mini Lite XL Pro Pro,100,M009,Palm Oil,100,24-05-25 19:14:47
P0126,Sweet Corn Puffs XL Mini Lite XL Pro Pro,100,M020,Natural Flavors,500,10-06-25 19:14:47
P0127,Energy Drink - Citrus Mini XL,1000,M020,Natural Flavors,1000,18-06-25 19:14:47
P0127,Energy Drink - Citrus Mini XL,1000,M001,Sugar,1000,26-05-25 19:14:47
P0127,Energy Drink - Citrus Mini XL,1000,M037,Caramel Color,200,21-06-25 19:14:47
P0128,Sweet Corn Puffs XL Mini Lite XL Lite,5000,M003,Citric Acid,100,18-06-25 19:14:47
P0128,Sweet Corn Puffs XL Mini Lite XL Lite,5000,M009,Palm Oil,2000,25-05-25 19:14:47
P0128,Sweet Corn Puffs XL Mini Lite XL Lite,5000,M020,Natural Flavors,200,25-05-25 19:14:47
P0129,Chocolate Milk Drink Mini Max Family Pack Pro XL XL,5000,M037,Caramel Color,1000,20-06-25 19:14:47
P0129,Chocolate Milk Drink Mini Max Family Pack Pro XL XL,5000,M020,Natural Flavors,100,09-06-25 19:14:47
P0129,Chocolate Milk Drink Mini Max Family Pack Pro XL XL,5000,M003,Citric Acid,1000,25-05-25 19:14:47
P0130,Lemon Soda XL,5000,M042,Acetic Acid,100,04-06-25 19:14:47
P0130,Lemon Soda XL,5000,M001,Sugar,200,27-05-25 19:14:47
P0130,Lemon Soda XL,5000,M037,Caramel Color,500,18-06-25 19:14:47
P0131,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Lite,500,M001,Sugar,2000,22-06-25 19:14:47
P0131,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Lite,500,M024,Ascorbic Acid,100,02-06-25 19:14:47
P0131,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Lite,500,M020,Natural Flavors,1000,11-06-25 19:14:47
P0132,Tomato Flavored Chips Pro XL Lite,5000,M014,Garlic Powder,2000,24-05-25 19:14:47
P0132,Tomato Flavored Chips Pro XL Lite,5000,M005,Potatoes,200,27-05-25 19:14:47
P0132,Tomato Flavored Chips Pro XL Lite,5000,M013,Onion Powder,2000,01-06-25 19:14:47
P0133,Mint Flavored Soda Mini Lite,2000,M037,Caramel Color,1000,28-05-25 19:14:47
P0133,Mint Flavored Soda Mini Lite,2000,M033,Vanillin,1000,14-06-25 19:14:47
P0133,Mint Flavored Soda Mini Lite,2000,M020,Natural Flavors,100,31-05-25 19:14:47
P0134,Roasted Almonds XL,1000,M019,Paprika Extract,1000,06-06-25 19:14:47
P0134,Roasted Almonds XL,1000,M015,Maltodextrin,2000,02-06-25 19:14:47
P0134,Roasted Almonds XL,1000,M007,Vegetable Oil,100,13-06-25 19:14:47
P0135,Butter Popcorn Max,100,M038,Baking Powder,100,20-06-25 19:14:47
P0135,Butter Popcorn Max,100,M002,Salt,2000,14-06-25 19:14:47
P0135,Butter Popcorn Max,100,M025,Soy Lecithin,1000,07-06-25 19:14:47
P0136,Cheese Crackers Max Lite,100,M001,Sugar,100,01-06-25 19:14:47
P0136,Cheese Crackers Max Lite,100,M027,Milk Solids,1000,18-06-25 19:14:47
P0136,Cheese Crackers Max Lite,100,M038,Baking Powder,200,03-06-25 19:14:47
P0137,Butter Popcorn XL Lite XL,500,M033,Vanillin,500,12-06-25 19:14:47
P0137,Butter Popcorn XL Lite XL,500,M038,Baking Powder,2000,06-06-25 19:14:47
P0137,Butter Popcorn XL Lite XL,500,M025,Soy Lecithin,500,02-06-25 19:14:47
P0138,Salted Peanuts Max XL,500,M002,Salt,100,10-06-25 19:14:47
P0138,Salted Peanuts Max XL,500,M007,Vegetable Oil,100,19-06-25 19:14:47
P0138,Salted Peanuts Max XL,500,M019,Paprika Extract,100,01-06-25 19:14:47
P0139,Orange Soft Drink Mini Max,500,M042,Acetic Acid,1000,01-06-25 19:14:47
P0139,Orange Soft Drink Mini Max,500,M003,Citric Acid,500,08-06-25 19:14:47
P0139,Orange Soft Drink Mini Max,500,M033,Vanillin,500,19-06-25 19:14:47
P0140,Sour Cream Crisps Max,100,M005,Potatoes,200,06-06-25 19:14:47
P0140,Sour Cream Crisps Max,100,M019,Paprika Extract,100,30-05-25 19:14:47
P0140,Sour Cream Crisps Max,100,M014,Garlic Powder,500,10-06-25 19:14:47
P0141,Chocolate Milk Drink Mini Max Mini,100,M020,Natural Flavors,1000,11-06-25 19:14:47
P0141,Chocolate Milk Drink Mini Max Mini,100,M003,Citric Acid,2000,08-06-25 19:14:47
P0141,Chocolate Milk Drink Mini Max Mini,100,M042,Acetic Acid,500,18-06-25 19:14:47
P0142,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite XL,5000,M033,Vanillin,100,29-05-25 19:14:47
P0142,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite XL,5000,M037,Caramel Color,100,24-05-25 19:14:47
P0142,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite XL,5000,M020,Natural Flavors,200,03-06-25 19:14:47
P0143,Sweet Corn Puffs Lite Mini,1000,M003,Citric Acid,2000,01-06-25 19:14:47
P0143,Sweet Corn Puffs Lite Mini,1000,M009,Palm Oil,2000,26-05-25 19:14:47
P0143,Sweet Corn Puffs Lite Mini,1000,M006,Corn,100,26-05-25 19:14:47
P0144,Salted Potato Chips Family Pack,1000,M013,Onion Powder,200,26-05-25 19:14:47
P0144,Salted Potato Chips Family Pack,1000,M005,Potatoes,1000,06-06-25 19:14:47
P0144,Salted Potato Chips Family Pack,1000,M011,Cheddar Cheese,2000,21-06-25 19:14:47
P0145,Snack Mix - Trail Max,5000,M006,Corn,200,15-06-25 19:14:47
P0145,Snack Mix - Trail Max,5000,M002,Salt,500,09-06-25 19:14:47
P0145,Snack Mix - Trail Max,5000,M015,Maltodextrin,100,04-06-25 19:14:47
P0146,Chocolate Milk Drink Mini XL,5000,M003,Citric Acid,1000,03-06-25 19:14:47
P0146,Chocolate Milk Drink Mini XL,5000,M020,Natural Flavors,500,01-06-25 19:14:47
P0146,Chocolate Milk Drink Mini XL,5000,M001,Sugar,200,21-06-25 19:14:47
P0147,Milkshake - Strawberry Family Pack,200,M028,Skimmed Milk Powder,100,03-06-25 19:14:47
P0147,Milkshake - Strawberry Family Pack,200,M010,Whey Protein,500,18-06-25 19:14:47
P0147,Milkshake - Strawberry Family Pack,200,M016,Dextrose,1000,20-06-25 19:14:47
P0148,Mint Flavored Soda Mini Lite Lite,500,M020,Natural Flavors,200,21-06-25 19:14:47
P0148,Mint Flavored Soda Mini Lite Lite,500,M003,Citric Acid,2000,29-05-25 19:14:47
P0148,Mint Flavored Soda Mini Lite Lite,500,M037,Caramel Color,500,17-06-25 19:14:47
P0149,Sweet Corn Puffs XL Mini Pro Lite,100,M002,Salt,1000,27-05-25 19:14:47
P0149,Sweet Corn Puffs XL Mini Pro Lite,100,M015,Maltodextrin,100,13-06-25 19:14:47
P0149,Sweet Corn Puffs XL Mini Pro Lite,100,M020,Natural Flavors,1000,13-06-25 19:14:47
P0150,Spicy Tortilla Chips Lite Lite,100,M008,Sunflower Oil,1000,13-06-25 19:14:47
P0150,Spicy Tortilla Chips Lite Lite,100,M019,Paprika Extract,2000,28-05-25 19:14:47
P0150,Spicy Tortilla Chips Lite Lite,100,M011,Cheddar Cheese,1000,15-06-25 19:14:47
P0151,Orange Soft Drink Max Family Pack Family Pack,2000,M020,Natural Flavors,1000,13-06-25 19:14:47
P0151,Orange Soft Drink Max Family Pack Family Pack,2000,M033,Vanillin,200,03-06-25 19:14:47
P0151,Orange Soft Drink Max Family Pack Family Pack,2000,M003,Citric Acid,2000,10-06-25 19:14:47
P0152,Snack Mix - Trail Max Pro,500,M003,Citric Acid,500,20-06-25 19:14:47
P0152,Snack Mix - Trail Max Pro,500,M006,Corn,2000,30-05-25 19:14:47
P0152,Snack Mix - Trail Max Pro,500,M009,Palm Oil,2000,10-06-25 19:14:47
P0153,Tomato Flavored Chips Pro XL Mini,500,M002,Salt,1000,16-06-25 19:14:47
P0153,Tomato Flavored Chips Pro XL Mini,500,M008,Sunflower Oil,1000,30-05-25 19:14:47
P0153,Tomato Flavored Chips Pro XL Mini,500,M020,Natural Flavors,500,18-06-25 19:14:47
P0154,Sweet Corn Puffs XL Mini Mini,2000,M015,Maltodextrin,2000,01-06-25 19:14:47
P0154,Sweet Corn Puffs XL Mini Mini,2000,M002,Salt,500,28-05-25 19:14:47
P0154,Sweet Corn Puffs XL Mini Mini,2000,M009,Palm Oil,500,01-06-25 19:14:47
P0155,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Lite Pro,100,M001,Sugar,1000,04-06-25 19:14:47
P0155,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Lite Pro,100,M024,Ascorbic Acid,1000,30-05-25 19:14:47
P0155,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Lite Pro,100,M003,Citric Acid,1000,26-05-25 19:14:47
P0156,Spicy Tortilla Chips Lite Lite Family Pack,500,M011,Cheddar Cheese,500,19-06-25 19:14:47
P0156,Spicy Tortilla Chips Lite Lite Family Pack,500,M007,Vegetable Oil,2000,10-06-25 19:14:47
P0156,Spicy Tortilla Chips Lite Lite Family Pack,500,M002,Salt,2000,05-06-25 19:14:47
P0157,Masala Potato Chips Pro,1000,M007,Vegetable Oil,1000,03-06-25 19:14:47
P0157,Masala Potato Chips Pro,1000,M014,Garlic Powder,2000,02-06-25 19:14:47
P0157,Masala Potato Chips Pro,1000,M013,Onion Powder,1000,25-05-25 19:14:47
P0158,Sweet Corn Puffs XL Mini Lite XL Pro Pro Lite,100,M015,Maltodextrin,100,21-06-25 19:14:47
P0158,Sweet Corn Puffs XL Mini Lite XL Pro Pro Lite,100,M009,Palm Oil,500,31-05-25 19:14:47
P0158,Sweet Corn Puffs XL Mini Lite XL Pro Pro Lite,100,M003,Citric Acid,100,07-06-25 19:14:47
P0159,Cheese Crackers Family Pack Pro,200,M038,Baking Powder,100,02-06-25 19:14:47
P0159,Cheese Crackers Family Pack Pro,200,M001,Sugar,100,20-06-25 19:14:47
P0159,Cheese Crackers Family Pack Pro,200,M027,Milk Solids,100,26-05-25 19:14:47
P0160,Sweet Corn Puffs XL Mini Lite XL Family Pack,2000,M002,Salt,500,25-05-25 19:14:47
P0160,Sweet Corn Puffs XL Mini Lite XL Family Pack,2000,M006,Corn,2000,29-05-25 19:14:47
P0160,Sweet Corn Puffs XL Mini Lite XL Family Pack,2000,M020,Natural Flavors,1000,07-06-25 19:14:47
P0161,Orange Soft Drink Mini Family Pack Family Pack,1000,M003,Citric Acid,1000,10-06-25 19:14:47
P0161,Orange Soft Drink Mini Family Pack Family Pack,1000,M020,Natural Flavors,200,01-06-25 19:14:47
P0161,Orange Soft Drink Mini Family Pack Family Pack,1000,M037,Caramel Color,1000,10-06-25 19:14:47
P0162,Milkshake - Strawberry Pro,5000,M033,Vanillin,1000,26-05-25 19:14:47
P0162,Milkshake - Strawberry Pro,5000,M010,Whey Protein,200,16-06-25 19:14:47
P0162,Milkshake - Strawberry Pro,5000,M025,Soy Lecithin,1000,21-06-25 19:14:47
P0163,Whey Protein Bar Family Pack Mini,500,M010,Whey Protein,500,27-05-25 19:14:47
P0163,Whey Protein Bar Family Pack Mini,500,M028,Skimmed Milk Powder,100,25-05-25 19:14:47
P0163,Whey Protein Bar Family Pack Mini,500,M016,Dextrose,100,30-05-25 19:14:47
P0164,Chocolate Chip Cookies Max Max,2000,M008,Sunflower Oil,1000,11-06-25 19:14:47
P0164,Chocolate Chip Cookies Max Max,2000,M019,Paprika Extract,200,19-06-25 19:14:47
P0164,Chocolate Chip Cookies Max Max,2000,M013,Onion Powder,100,01-06-25 19:14:47
P0165,Butter Popcorn Pro,2000,M001,Sugar,500,03-06-25 19:14:47
P0165,Butter Popcorn Pro,2000,M038,Baking Powder,100,16-06-25 19:14:47
P0165,Butter Popcorn Pro,2000,M033,Vanillin,200,12-06-25 19:14:47
P0166,Coffee Can Drink Max Mini Mini,100,M042,Acetic Acid,200,14-06-25 19:14:47
P0166,Coffee Can Drink Max Mini Mini,100,M033,Vanillin,500,10-06-25 19:14:47
P0166,Coffee Can Drink Max Mini Mini,100,M024,Ascorbic Acid,200,01-06-25 19:14:47
P0167,Masala Potato Chips Lite Max Max,2000,M002,Salt,2000,19-06-25 19:14:47
P0167,Masala Potato Chips Lite Max Max,2000,M020,Natural Flavors,100,26-05-25 19:14:47
P0167,Masala Potato Chips Lite Max Max,2000,M013,Onion Powder,100,08-06-25 19:14:47
P0168,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Max,5000,M020,Natural Flavors,2000,04-06-25 19:14:47
P0168,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Max,5000,M033,Vanillin,1000,02-06-25 19:14:47
P0168,Chocolate Milk Drink Mini Max Family Pack Pro Mini Family Pack Max,5000,M024,Ascorbic Acid,200,18-06-25 19:14:47
P0169,Sweet Corn Puffs Family Pack Max,1000,M003,Citric Acid,100,09-06-25 19:14:47
P0169,Sweet Corn Puffs Family Pack Max,1000,M015,Maltodextrin,200,11-06-25 19:14:47
P0169,Sweet Corn Puffs Family Pack Max,1000,M002,Salt,2000,04-06-25 19:14:47
P0170,Orange Soft Drink Max Mini Pro,1000,M024,Ascorbic Acid,100,20-06-25 19:14:47
P0170,Orange Soft Drink Max Mini Pro,1000,M042,Acetic Acid,2000,12-06-25 19:14:47
P0170,Orange Soft Drink Max Mini Pro,1000,M020,Natural Flavors,2000,05-06-25 19:14:47
P0171,Chocolate Milk Drink Mini Max Max XL Max,1000,M042,Acetic Acid,500,30-05-25 19:14:47
P0171,Chocolate Milk Drink Mini Max Max XL Max,1000,M020,Natural Flavors,200,14-06-25 19:14:47
P0171,Chocolate Milk Drink Mini Max Max XL Max,1000,M037,Caramel Color,200,15-06-25 19:14:47
P0172,Sweet Corn Puffs XL Mini XL,100,M009,Palm Oil,500,25-05-25 19:14:47
P0172,Sweet Corn Puffs XL Mini XL,100,M020,Natural Flavors,1000,12-06-25 19:14:47
P0172,Sweet Corn Puffs XL Mini XL,100,M002,Salt,200,19-06-25 19:14:47
P0173,Sweet Corn Puffs XL Mini Lite Family Pack Mini,100,M003,Citric Acid,200,26-05-25 19:14:47
P0173,Sweet Corn Puffs XL Mini Lite Family Pack Mini,100,M002,Salt,100,06-06-25 19:14:47
P0173,Sweet Corn Puffs XL Mini Lite Family Pack Mini,100,M015,Maltodextrin,2000,01-06-25 19:14:47
P0174,Cheese Nachos XL Max,500,M020,Natural Flavors,100,21-06-25 19:14:47
P0174,Cheese Nachos XL Max,500,M006,Corn,500,09-06-25 19:14:47
P0174,Cheese Nachos XL Max,500,M011,Cheddar Cheese,500,28-05-25 19:14:47
P0175,Orange Soft Drink Mini Max Family Pack,5000,M001,Sugar,100,28-05-25 19:14:47
P0175,Orange Soft Drink Mini Max Family Pack,5000,M003,Citric Acid,2000,16-06-25 19:14:47
P0175,Orange Soft Drink Mini Max Family Pack,5000,M037,Caramel Color,100,08-06-25 19:14:47
P0176,Chocolate Milk Drink Pro Max Mini,200,M020,Natural Flavors,1000,27-05-25 19:14:47
P0176,Chocolate Milk Drink Pro Max Mini,200,M042,Acetic Acid,200,17-06-25 19:14:47
P0176,Chocolate Milk Drink Pro Max Mini,200,M037,Caramel Color,200,10-06-25 19:14:47
P0177,Chocolate Milk Drink Mini Max Mini Lite,500,M003,Citric Acid,1000,04-06-25 19:14:47
P0177,Chocolate Milk Drink Mini Max Mini Lite,500,M024,Ascorbic Acid,2000,26-05-25 19:14:47
P0177,Chocolate Milk Drink Mini Max Mini Lite,500,M001,Sugar,2000,24-05-25 19:14:47
P0178,Masala Potato Chips Mini Family Pack Family Pack,100,M019,Paprika Extract,500,26-05-25 19:14:47
P0178,Masala Potato Chips Mini Family Pack Family Pack,100,M014,Garlic Powder,500,21-06-25 19:14:47
P0178,Masala Potato Chips Mini Family Pack Family Pack,100,M013,Onion Powder,1000,07-06-25 19:14:47
P0179,Masala Potato Chips XL,2000,M019,Paprika Extract,2000,15-06-25 19:14:47
P0179,Masala Potato Chips XL,2000,M007,Vegetable Oil,500,15-06-25 19:14:47
P0179,Masala Potato Chips XL,2000,M005,Potatoes,100,24-05-25 19:14:47
P0180,Lemon Soda Family Pack,200,M020,Natural Flavors,200,01-06-25 19:14:47
P0180,Lemon Soda Family Pack,200,M037,Caramel Color,100,12-06-25 19:14:47
P0180,Lemon Soda Family Pack,200,M024,Ascorbic Acid,2000,27-05-25 19:14:47
P0181,Cheese Crackers Max Max Mini,200,M001,Sugar,2000,17-06-25 19:14:47
P0181,Cheese Crackers Max Max Mini,200,M025,Soy Lecithin,2000,29-05-25 19:14:47
P0181,Cheese Crackers Max Max Mini,200,M027,Milk Solids,100,13-06-25 19:14:47
P0182,Whey Protein Bar Max Family Pack Lite Pro,5000,M028,Skimmed Milk Powder,2000,05-06-25 19:14:47
P0182,Whey Protein Bar Max Family Pack Lite Pro,5000,M025,Soy Lecithin,100,04-06-25 19:14:47
P0182,Whey Protein Bar Max Family Pack Lite Pro,5000,M033,Vanillin,1000,09-06-25 19:14:47
P0183,Snack Mix - Trail Max Pro XL,2000,M009,Palm Oil,200,13-06-25 19:14:47
P0183,Snack Mix - Trail Max Pro XL,2000,M006,Corn,200,03-06-25 19:14:47
P0183,Snack Mix - Trail Max Pro XL,2000,M020,Natural Flavors,500,15-06-25 19:14:47
P0184,Spicy Tortilla Chips Lite Lite Family Pack Family Pack,2000,M019,Paprika Extract,1000,25-05-25 19:14:47
P0184,Spicy Tortilla Chips Lite Lite Family Pack Family Pack,2000,M007,Vegetable Oil,500,15-06-25 19:14:47
P0184,Spicy Tortilla Chips Lite Lite Family Pack Family Pack,2000,M020,Natural Flavors,200,16-06-25 19:14:47
P0185,Tomato Flavored Chips Pro XL Family Pack Pro,500,M011,Cheddar Cheese,2000,16-06-25 19:14:47
